,name,location,formatted_address,icon,place_id,price_level,lat,lon,working_hours,price_range,foodRating,serviceRating,valueRating,atmosphereRating,overallRating,overallRatingCnt,has,American,Chinese,European,Pubs,Italian,Diner,Healthy,Japanese,Malaysian,Middle Eastern,Vietnamese,Barbecue,French,Indian,Indonesian,Korean,Lebanese,Philippine,Singaporean,Sri Lankan,Thai,Bakeries,Cafe,Contemporary,Dessert,Fast food,Fusion,Halal,Kosher,Pizza,Quick Bites,Seafood,Soups,Street Food,Sushi
10466,Jun Bbq &amp; Beer,"20 Biopolis Way #01-01 Centros, Singapore 138668 Singapore","20 Biopolis Way, #01-01 Centros, Singapore 138668",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ70jE01Ub2jERNE-7ecHT0cw,nil,1.3037881,103.7921115,None,,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10468,The Soup House,"49A Serangoon Garden Way Serangoon Garden Estate, Singapore 555944 Singapore","49A Serangoon Garden Way, Singapore 555946",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJF8PqGQAX2jER1MRGBmnizIA,nil,1.363381,103.866835,None,nil,nil,nil,nil,nil,1.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10470,Omoomo,"1 Stadium Place #01-40 Kallang Wave Mall, Singapore 397628 Singapore","1 Stadium Place, Kallang Wave Mall, #01-40, Singapore 397628",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ4xGaZkkY2jERhXCrwxMTwRc,nil,1.3031071,103.8728707,None,nil,nil,nil,nil,nil,3.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10471,PastaMania (ESR BizPark),"750 Chai Chee Road Viva Business Park, Singapore 469000 Singapore","750 Chai Chee Rd, #01-12 ESR BizPark@Chai Chee, Singapore 469000",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJA7DqWKwi2jERDEqRYsfPZf0,2,1.3233077,103.9216954,"Sun11:00 AM - 10:00 PM,Mon11:00 AM - 10:00 PM,Tue11:00 AM - 10:00 PM,Wed11:00 AM - 10:00 PM,Thu11:00 AM - 10:00 PM,Fri11:00 AM - 10:00 PM,Sat11:00 AM - 10:00 PM",,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10472,Hong Kong Kitchen,"No. 24 Clementi Road, Singapore 129753 Singapore","24 Clementi Rd, Singapore 129753",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJD2KRPfwa2jERpjI_2ZxVBRA,nil,1.2930409,103.7687545,"Sun11:00 AM - 11:00 PM,Mon11:00 AM - 11:00 PM,Tue11:00 AM - 11:00 PM,Wed11:00 AM - 11:00 PM,Thu11:00 AM - 11:00 PM,Fri11:00 AM - 11:00 PM,Sat11:00 AM - 11:00 PM",,nil,nil,nil,nil,3.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10473,Shifa West Coast,"475 Upper Serangoon Crescent Parkland Residences, Singapore 530475 Singapore","475A Upper Serangoon Cres, Singapore 531475",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJZfvSoDsW2jERkwsmqPvikkg,nil,1.3762955,103.9002434,None,nil,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10475,McDonald's,"580 Queensway, Singapore 149066 Singapore","580 Queensway, Ridout Tea Garden, Singapore 149066",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJGdIiwD4a2jERJm39sI0nkik,1,1.3041595,103.8020225,"Sun12:00 AM - 11:59 PM,Mon12:00 AM - 11:59 PM,Tue12:00 AM - 11:59 PM,Wed12:00 AM - 11:59 PM,Thu12:00 AM - 11:59 PM,Fri12:00 AM - 11:59 PM,Sat12:00 AM - 11:59 PM",,nil,nil,nil,nil,3.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10476,Ma Maison,"391 Orchard Road #04-27 Ngee Ann City Takashimaya S.C. Ngee Ann City, Singapore 238872 Singapore","391 Orchard Rd, # 04 - 27, Singapore 238872",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJy-7okZEZ2jERlk9LlABz1RU,nil,1.3024712,103.835142,None,,nil,nil,nil,nil,3.0,15,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10477,Sakae Sushi,"2 Orchard Link Scape #03-03, Singapore 237978 Singapore","28 Boon Lay Way, #01-175/176 Tradehub 21, Singapore 609971",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJgfDeyQoQ2jERGTY0XyWQ8BQ,2,1.3281638,103.7517987,None,,nil,nil,nil,nil,1.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10483,Itacho,"Novena Square 2 Unit 02-85, Singapore 307605 Singapore",nil,nil,nil,nil,nil,nil,None,,nil,nil,nil,nil,2.5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10487,Sarpino's Pizzeria - Bukit Batok,"11 Chu Lin Road Bamboo Grove Park, Singapore 669902 Singapore",nil,nil,nil,nil,nil,nil,"Sun10:00 AM - 10:00 PM,Mon10:00 AM - 10:00 PM,Tue10:00 AM - 10:00 PM,Wed10:00 AM - 10:00 PM,Thu10:00 AM - 10:00 PM,Fri10:00 AM - 10:00 PM,Sat10:00 AM - 10:00 PM",,nil,nil,nil,nil,2.5,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10488,Yeah,"73A Ayer Rajah Crescent Ayer Rajah Food Centre I # 01 04 05, Singapore 139957 Singapore","73A Ayer Rajah Crescent, #01-04/05, Singapore 139957",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJJ7AGB-0X2jERJJZbYwm6zQ0,nil,1.2975437,103.7874182,None,nil,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10489,Tin Yeang Restaurant,"300 Joo Chiat Road, Singapore 427551 Singapore","300 Joo Chiat Rd, Singapore 427551",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJgYhCiBIY2jERAQeEM1hZso8,1,1.3097142,103.9020814,None,,nil,nil,nil,nil,2.5,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10491,Brinj Bakery &amp; Restaurant,"15 Cheong Chin Nam Road Bukit Timah, Singapore 599739 Singapore","15 Cheong Chin Nam Rd, Singapore 599739",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJtcvgd4oQ2jERTw8P2qZ25tQ,nil,1.3426818,103.775285,None,nil,nil,nil,nil,nil,1.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10493,Costa Coffee,"68 Orchard Road Plaza Singapura #02-K1, Plaza Singapura, Singapore 238839 Singapore","68 Orchard Rd, #03-84, Singapore 238839",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJY317fr0Z2jERvTLCVkul260,nil,1.3005206,103.8449719,None,,nil,nil,nil,nil,2.5,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10494,Lau Nuong Saigon Steamboat &amp; Charcoal BBQ,"14 Circular Road, Singapore 049370 Singapore","14 Circular Rd, Singapore 049370",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJdyFtrgwZ2jERgGvJFY_yzjc,nil,1.2876127,103.8490227,None,,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10496,Zenden at the Gallery Hotel,"1 Nanson Road The Gallery Hotel Robertson Quay, Singapore 238909 Singapore","1 Nanson Rd, Singapore 238909",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,ChIJMd4H5Z0Z2jERV5k_Ma2ycto,nil,1.2901492,103.8386544,None,nil,nil,nil,nil,nil,2.5,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10498,328 Katong Laksa,"3 Gateway Dr #B2-06 Westgate, Singapore 608532 Singapore","3 Gateway Dr, #B2-06 Westgate, Singapore 608532",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJV-nbqA8Q2jERe1ClUEE4PPY,nil,1.3344149,103.7426515,None,nil,nil,nil,nil,nil,2.5,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10499,Ron Sheng Fish Head Bee Hoon,"Block 254 Jurong East Street 24 Yuhua Village 24 #01-44 Yuhua Village Market and Food Centre, Singapore 600254 Singapore","254 Jurong East St 24, Singapore 600254",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJZZZoqxkQ2jERbiskawg8v3M,nil,1.3434494,103.7375229,None,,nil,nil,nil,nil,2.5,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10502,Forum Roasted Barbeque,"2 Tuas South Street 2 Sprintecs Industrial Building, Singapore 637895 Singapore","2 Tuas South Street 2, Singapore 637895",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJITBrvHQG2jERcNDnppjqfR8,2,1.308057,103.6314757,None,nil,nil,nil,nil,nil,2.5,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10503,The Coffee Bean &amp; Tea Leaf,"391 Orchard Road #1-37 Ngee Ann City, Singapore 238872 Singapore","435 Orchard Rd, #02-18, Singapore 238877",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJ-UcIQZ4Z2jER25GdthHiP68,2,1.3037148,103.8332642,None,,nil,nil,nil,nil,2.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10504,Sophie Bakery,"01-19 Novena Square, Singapore Singapore","Square 2, Sinaran Dr, #01-20 10, Singapore 307506",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJhfBJJZ0Z2jERsNtUG7zFW9w,nil,1.3210133,103.8441221,None,,nil,nil,nil,nil,2.5,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10505,Ajisen,"1 Woodlands Square Causeway Point #B1-18 Causeway Point, Singapore 738099 Singapore","1 Woodlands Square, #B1, #18 Causeway Point, Singapore 738099",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ7eVXlqgT2jERPOo2uy28hK8,2,1.4356462,103.7855201,"Sun11:00 AM - 10:00 PM,Mon11:00 AM - 10:00 PM,Tue11:00 AM - 10:00 PM,Wed11:00 AM - 10:00 PM,Thu11:00 AM - 10:00 PM,Fri11:00 AM - 10:00 PM,Sat11:00 AM - 10:00 PM",,nil,nil,nil,nil,2.5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10508,Hock Thye,"7 Crane Road Poh Ho Restaurant, Singapore 429356 Singapore","7 Crane Rd, Singapore 429356",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJLStX374Z2jERVBmNo-RUWYU,nil,1.3125923,103.8992414,None,nil,nil,nil,nil,nil,2.5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10511,Al-Tazzag,"24 Haji Lane Arab Quarter, Singapore 189217 Singapore","24 Haji Ln, Singapore 189217",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJGSQvVbAZ2jER6aA9Ye3-9yo,2,1.3006162,103.8592754,None,,20,25,20,30,2.5,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10512,Sauce,"1 Esplanade Drive Esplanade - Theatres On the Bay # 01 12 10, Singapore 038981 Singapore","1 Esplanade Dr, Singapore 038981",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJSeUa7KcZ2jERNVg2CvmlVbk,nil,1.2897934,103.8558166,"Sun5:00 PM - 01:00 AM,Mon5:00 PM - 01:00 AM,Tue5:00 PM - 01:00 AM,Wed5:00 PM - 01:00 AM,Thu5:00 PM - 01:00 AM,Fri5:00 PM - 02:00 AM,Sat5:00 PM - 02:00 AM",,nil,nil,nil,nil,2.5,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10519,Tensho,"112 Thomson Road United Square #01-14/16, Singapore 307596 Singapore","United Square #01-14/16, 307591, 112 Thomson Rd, Singapore 307596",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJVeadD-gZ2jERuz_c3A6bJLQ,nil,1.316733,103.844023,None,nil,nil,nil,nil,nil,2.5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10522,BAR.CELONA,"Robertson Quay 01-10/11 30, Singapore 238251 Singapore","30 Robertson Quay, #01-10/11, Singapore 238251",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJaxZQbW0Z2jERDTsj2TrQHEU,2,1.291048,103.8413596,None,,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10523,Le Cuisine,"133 New Bridge Road Chinatown Point, Singapore 059413 Singapore","189 New Bridge Rd, #01-02, Singapore 059422",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJPRFVs-EZ2jERzLc02lARtg0,nil,1.2845055,103.8439845,"Sun11:00 AM - 10:00 PM,Mon11:00 AM - 10:00 PM,Tue11:00 AM - 10:00 PM,Wed11:00 AM - 10:00 PM,Thu11:00 AM - 10:00 PM,Fri11:00 AM - 10:00 PM,Sat11:00 AM - 10:00 PM",,nil,nil,nil,nil,2.5,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10526,Dancing Crab Shack,"73A Ayer Rajah Crescent Ayer Rajah Food Centre I #01-29, JTC LaunchPad @ One-North, Singapore 139957 Singapore","73A Ayer Rajah Crescent, JTC LaunchPad @ one-north, Singapore 139957",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJk7fc3E8a2jERzWIYtvj8LCE,nil,1.2974527,103.7876333,None,,nil,nil,nil,nil,2.5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10527,Sakae Sushi,"1 Pasir Ris St 3 #02-19/20 White Sands Shopping Centre, Singapore Singapore",nil,nil,nil,nil,nil,nil,None,,nil,nil,nil,nil,1.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10529,Saffron's Cafeteria,"201D Tampines Street 21 Suite 01-1163, Singapore 524201 Singapore","201D Tampines St. 21, #01-1163 Block 201D, Singapore 524201",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJn9HTnnM92jERkU6IN0t3Lcc,2,1.3521849,103.9536556,"Sun12:00 AM - 11:59 PM,Mon12:00 AM - 11:59 PM,Tue12:00 AM - 11:59 PM,Wed12:00 AM - 11:59 PM,Thu12:00 AM - 11:59 PM,Fri12:00 AM - 11:59 PM,Sat12:00 AM - 11:59 PM",,nil,nil,nil,nil,3.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10531,Nan Hwa Fishboat,"95 Owen Road Farrer Park MRT Exit D, Singapore 218907 Singapore","93/95 Owen Rd, Singapore 218907",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJoQ8tx7YZ2jEROi_Alb7D_2c,nil,1.3133903,103.8530774,None,,nil,nil,nil,nil,1.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10533,Boon Tong Kee Star Vista,"1 Vista Green The Star Vista, Singapore 138617 Singapore","07 1 Vista Exchange Green, B1, Singapore 138617",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJsQCzneQb2jERer5pd_G7TT8,nil,1.3066885,103.7884751,None,,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10534,Rabbit &amp; Fox By Liho Tea @ Og Orchard,"160 Orchard Rd, K-02/03, Singapore 238842 Singapore","160 Orchard Rd, K-02/03, Singapore 238842",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJD6OwzbEZ2jERTsXxLmKJm70,nil,1.3015165,103.8403771,None,,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10536,KFC,"11 Tanjong Katong Road One Km Floor 01 Unit 51 50 One KM, Singapore 437157 Singapore","11 Tanjong Katong Rd, #01 - 50 / 51, Singapore 437157",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJx9O2BRcY2jERVfG8Fax_aoU,2,1.3149103,103.8947689,None,,nil,nil,nil,nil,3.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10538,Kam's Roast Express,"Food Opera @ Ion, 2 Orchard Turn, B4-03/04, Singapore 238801 Singapore","2 Orchard Turn, #B4-03/04 Food Opera @ ION, Singapore 238801",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJhfaraY0Z2jERCiokk6dEmYk,2,1.3039288,103.8319512,None,,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10539,Gravitea La-teh,"824 Tampines Street 81, #01-10, Singapore 520824 Singapore","824 Tampines Street 81, #01-10, Singapore 520824",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJK9jcaBIZ2jERliXmtOyMkMo,nil,1.3488292,103.9329986,None,nil,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10540,RUBATO @ Mr Gallop,"100 Turf Club Road, #01-01, Horsecity, Singapore 287992 Singapore","100 Turf Club Road (Horsecity, Singapore 287992",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJG9tm-GAR2jERKE6I0ZsFrRs,nil,1.3338088,103.7956789,None,,nil,nil,nil,nil,2.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10541,Common Grill by Collin's,"Blk 159A Hougang Street 11 #01-02, Singapore 531159 Singapore","BLK, 159A Hougang St 11, #01-02, Singapore 531159",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJfQsvZI4X2jERQGfAMEdTc10,2,1.3520834,103.8795394,None,,nil,nil,nil,nil,2.5,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10542,Ress Room,"5 Changi Business Park Central 1 No 01-72/73 Changi City Point, Singapore 486038 Singapore","5 Changi Business Park Central 1, #01-72/73, Singapore 486038",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJ__9zptc82jERXsCfuVnFVQw,nil,1.3335588,103.9633703,"Sun11:00 AM - 11:00 PM,Mon11:00 AM - 11:00 PM,Tue11:00 AM - 11:00 PM,Wed11:00 AM - 11:00 PM,Thu11:00 AM - 11:00 PM,Fri11:00 AM - 11:00 PM,Sat11:00 AM - 11:00 PM",,nil,nil,nil,nil,1.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10544,Cafe Galilee,"53 Margaret Drive Queenstown Public Library Queenstown Public Library, Singapore 149297 Singapore","53 Margaret Dr, Singapore 149297",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJMct8Cjoa2jERcb6_DafvWUY,nil,1.2985967,103.8052068,None,,nil,nil,nil,nil,1.0,1 review,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10546,Tsukune Ichigo,"399 River Valley Road, Singapore 248295 Singapore","399 River Valley Rd, Singapore 248295",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ1emPWIQZ2jERjoyMEdKta2k,nil,1.2953721,103.8301752,"Mon6:00 PM - 11:30 PM,Tue6:00 PM - 11:30 PM,Wed6:00 PM - 11:30 PM,Thu6:00 PM - 11:30 PM,Fri6:00 PM - 11:30 PM,Sat6:00 PM - 11:30 PM",,30,25,25,nil,3.0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10547,Lor Duck,"3155 Commonwealth Avenue West The Clementi Mall, Singapore 129588 Singapore","3155 Commonwealth Ave W, Singapore 129588",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,ChIJq8UGJo4a2jER0ypiQDLiXpg,nil,1.314918,103.7643089,None,nil,nil,nil,nil,nil,2.5,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10548,Paul,"291 Orchard Road #02-09, Singapore 238860 Singapore","391B Orchard Rd, #03 - 16 / 17 Takashimaya Shopping Center, Singapore 238872",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJXbIwl5EZ2jEROR8sDs8tzfw,3,1.3026585,103.8346227,None,,nil,nil,nil,nil,2.5,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10550,Pontian Wanton Noodles,"Block 84 Marine Parade Central Marine Parade Promenade #01-167 84 Marine Parade Central Market and Food Centre, Singapore 440084 Singapore","84 Marine Parade Central, Singapore 440084",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJx6JYenEY2jERgilO3SwweQg,1,1.3023792,103.906311,None,,nil,nil,nil,nil,2.5,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10551,Hanamidori,"68 Orchard Road Plaza Singapura #04-01, Singapore 238839 Singapore","68 Orchard Road, #04-01, Plaza Singapura, Singapore 238839",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJMW3cfr0Z2jER-0o5VIVTO2I,nil,1.300614,103.8451045,None,,30,30,25,35,3.0,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10552,Subway,"103 Penang Road Visioncrest Units #01-02 &amp; #01-03 VisionCrest Commercial, Singapore 238467 Singapore","103 Penang Rd, #01-02/03 VisionCrest Commercial, Singapore 238467",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJpx7-kJcZ2jERE8O23at-K_U,2,1.2990247,103.842626,"Sun09:00 AM - 7:00 PM,Mon08:00 AM - 8:30 PM,Tue08:00 AM - 8:30 PM,Wed08:00 AM - 8:30 PM,Thu08:00 AM - 8:30 PM,Fri08:00 AM - 8:30 PM,Sat09:00 AM - 7:00 PM",,nil,nil,nil,nil,2.5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10554,Old Street Bak Kut Teh,"302 Tiong Bahru Road #02-105/106 Tiong Barhu Plaza, Singapore 168732 Singapore","302 Tiong Bahru Rd, #02-105/106 Tiong Bahru Plaza, Singapore 168732",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJzQlL034Z2jERSRY3PMSpSbM,2,1.286308,103.8277859,None,nil,nil,nil,nil,nil,2.5,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
