,name,location,lat,lon,formatted_address,working_hours,price_range,foodRating,serviceRating,valueRating,atmosphereRating,overallRating,overallRatingCnt,has,American,Chinese,European,Pubs,Italian,Diner,Healthy,Japanese,Malaysian,Middle Eastern,Vietnamese,Barbecue,French,Indian,Indonesian,Korean,Lebanese,Philippine,Singaporean,Sri Lankan,Thai,Bakeries,Cafe,Contemporary,Dessert,Fast food,Fusion,Halal,Kosher,Pizza,Quick Bites,Seafood,Soups,Street Food,Sushi
5376,Cuscaden Patio,"21 Cuscaden Road Ming Arcade #b1-111, Singapore 249720 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.5,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5377,Icg Incredible Chicken &amp; Burger,"1 Bukit Batok Central Link West Mall, Singapore 658713 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.0,5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5378,Mookata,"81 Lorong Chencharu #01-04 Orto Orto, Singapore 769198 Singapore",nil,nil,nil,None,,35,35,30,30,3.5,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,Turkish &amp; Middle Eastern Cuisine,"50 Bussorah Street, Singapore 199466 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,4.5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,Soup Stock Tokyo,"100AM Tras Street #02-27 100 am, Singapore 079027 Singapore",nil,nil,nil,"Sun09:00 AM - 9:00 PM,Mon08:00 AM - 10:00 PM,Tue08:00 AM - 10:00 PM,Wed08:00 AM - 10:00 PM,Thu08:00 AM - 10:00 PM,Fri08:00 AM - 10:00 PM,Sat09:00 AM - 9:00 PM",,40,40,40,nil,3.5,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,Earthen Jar Treasure Herbal Soup,"22 Sin Ming Road Sin Ming Ville #01-244 77 Eating House, Singapore 570022 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,5.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,Seoul Yummy,"10 Sinaran Drive #03-68 Square 2 ION Orchard, Singapore 307506 Singapore",nil,nil,nil,"Sun11:30 AM - 10:00 PM,Mon11:30 AM - 10:00 PM,Tue11:30 AM - 10:00 PM,Wed11:30 AM - 10:00 PM,Thu11:30 AM - 10:00 PM,Fri11:30 AM - 10:30 PM,Sat11:30 AM - 10:30 PM",,nil,nil,nil,nil,3.5,13,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5383,The Gut's Feeling,"1 Fusionopolis Place Galaxis Galaxis #01-16/17, Singapore 138522 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.5,3,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5384,Dindigul Thalappakatti Restaurant,"195 Kitchener Road, Singapore 208535 Singapore",nil,nil,nil,None,,40,40,35,nil,3.5,30,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,Nelson Bar,"1030 Sembawang Road Sembawang, Singapore 758501 Singapore",nil,nil,nil,"Sun5:00 PM - 01:00 AM,Mon5:00 PM - 01:00 AM,Tue5:00 PM - 01:00 AM,Wed5:00 PM - 01:00 AM,Thu5:00 PM - 01:00 AM,Fri5:00 PM - 01:00 AM,Sat5:00 PM - 01:00 AM",,nil,nil,nil,nil,4.5,3,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,Pezzo,"51 Imbiah Road, Singapore 099702 Singapore",nil,nil,nil,"Sun10:00 AM - 8:00 PM,Mon10:00 AM - 8:00 PM,Tue10:00 AM - 8:00 PM,Wed10:00 AM - 8:00 PM,Thu10:00 AM - 8:00 PM,Fri10:00 AM - 8:00 PM,Sat10:00 AM - 8:00 PM",,nil,nil,nil,nil,4.5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,Oromo Coffee,"100 Beach Road Shaw Towers #01-41B, Shaw Tower, Singapore 189702 Singapore",nil,nil,nil,"Sun08:00 AM - 9:30 PM,Mon08:00 AM - 9:30 PM,Tue08:00 AM - 9:30 PM,Wed08:00 AM - 9:30 PM,Thu08:00 AM - 9:30 PM,Fri08:00 AM - 9:30 PM,Sat08:00 AM - 9:30 PM",,nil,nil,nil,nil,4.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5388,Kazu Sushi Grill Sake,"5 Straits View #01-14 the Heart Marina One The Heart, Singapore 018935 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.5,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5389,&amp;JOY Dining Hall,"1 Kim Seng Promenade Great World City Great World City, Singapore 237994 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,5.0,3,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5390,Danger Close,"120 Bukit Merah Lane 1, Singapore 150120 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,5.0,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,Ngon: Deliciously Vietnam,"1 Raffles Place One Raffles Place B1-17 One Raffles Place, Singapore 048616 Singapore",nil,nil,nil,None,,25,25,25,nil,3.5,20,True,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,Que Pasa,"7 Emerald Hill Road, Singapore 229291 Singapore",nil,nil,nil,"Sun2:00 PM - 02:00 AM,Mon3:00 PM - 02:00 AM,Tue3:00 PM - 02:00 AM,Wed3:00 PM - 02:00 AM,Thu3:00 PM - 02:00 AM,Fri3:00 PM - 03:00 AM,Sat2:00 PM - 03:00 AM",,nil,nil,nil,nil,3.5,10,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,Shan Dong Dong Ji La Mian Xiao Long Bao,"Block 134 Jurong Gateway Road. Fu Chan Food Paradise #01-309, Singapore 600134 Singapore",nil,nil,nil,"Sun09:00 AM - 9:00 PM,Mon09:00 AM - 9:00 PM,Tue09:00 AM - 9:00 PM,Wed09:00 AM - 9:00 PM,Thu09:00 AM - 9:00 PM,Fri09:00 AM - 9:00 PM,Sat09:00 AM - 9:00 PM",,nil,nil,nil,nil,4.0,10,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5394,Spageddies Italian Kitchen,"163 Tanglin Road #02-23 Tanglin Mall, Singapore 247933 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,3.5,36,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5395,Trattoria la Vita,"35 North Canal Road, Singapore 059291 Singapore",nil,nil,nil,"Mon12:00 PM - 2:00 PM6:00 PM - 9:15 PM,Tue12:00 PM - 2:00 PM6:00 PM - 9:15 PM,Wed12:00 PM - 2:00 PM6:00 PM - 9:15 PM,Thu12:00 PM - 2:00 PM6:00 PM - 9:30 PM,Fri12:00 PM - 2:00 PM6:00 PM - 9:30 PM,Sat12:00 PM - 2:00 PM6:00 PM - 9:30 PM",,nil,nil,nil,nil,4.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5396,Fatt Soon Kueh,"207 New Upper Changi Road #01-51 Bedok Interchange Food Centre, Singapore 467345 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.0,5,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5397,Menya Kokoro - Plaza Singapura,"68 Orchard Road Plaza Singapura #B2-53 Plaza Singapura B2-53, Singapore 238839 Singapore",nil,nil,nil,"Sun11:00 AM - 9:00 PM,Mon11:00 AM - 9:00 PM,Tue11:00 AM - 9:00 PM,Wed11:00 AM - 9:00 PM,Thu11:00 AM - 9:00 PM,Fri11:00 AM - 9:30 PM,Sat11:00 AM - 9:30 PM",,nil,nil,nil,nil,3.5,10,True,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5398,Jab Bistro Bar - Handcrafted Shots,"4 Marina Boulevard The Sail @ Marina Bay The Sail @ Marina Bay, Singapore 018986 Singapore",nil,nil,nil,"Mon07:30 AM - 9:00 PM,Tue07:30 AM - 9:00 PM,Wed07:30 AM - 9:00 PM,Thu07:30 AM - 9:00 PM,Fri07:30 AM - 9:00 PM",,nil,nil,nil,nil,4.0,6,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5399,Baguette,"16 Collyer Quay Income At Raffles #01-14 Hitachi Tower, Singapore 049318 Singapore",nil,nil,nil,"Mon10:00 AM - 7:00 PM,Tue10:00 AM - 7:00 PM,Wed10:00 AM - 7:00 PM,Thu10:00 AM - 7:00 PM,Fri10:00 AM - 6:30 PM",,nil,nil,nil,nil,4.5,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,Enjoy Mala,"181 Orchard Road Orchard Central #04-22&amp;22B, Singapore 238896 Singapore",nil,nil,nil,"Sun11:00 AM - 9:30 PM,Mon11:00 AM - 9:30 PM,Tue11:00 AM - 9:30 PM,Wed11:00 AM - 9:30 PM,Thu11:00 AM - 9:30 PM,Fri11:00 AM - 9:30 PM,Sat11:00 AM - 9:30 PM",,nil,nil,nil,nil,4.5,3,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,AC. Kafe,"78 Airport Boulevard Floor 04 Unit 223 4 Jewel Changi Airport, Singapore 819666 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,5.0,2,True,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5402,W Hotpot Singapore,"81 Tanjong Pagar Road, Singapore 088502 Singapore",nil,nil,nil,"Sun5:30 PM - 9:30 PM,Mon5:30 PM - 04:30 AM,Tue5:30 PM - 04:30 AM,Wed5:30 PM - 04:30 AM,Thu5:30 PM - 04:30 AM,Fri5:30 PM - 04:30 AM,Sat5:30 PM - 04:30 AM",,nil,nil,nil,nil,4.0,10,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5403,Xie Kee Hokkien Mee,"51 Upper Bukit Timah Road, Singapore 588215 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,4.5,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,Ameen Makan House,"4 Cheong Chin Nam Road, Singapore 599729 Singapore",nil,nil,nil,"Sun11:00 AM - 03:00 AM,Mon11:00 AM - 03:00 AM,Tue11:00 AM - 03:00 AM,Wed11:00 AM - 03:00 AM,Thu11:00 AM - 03:00 AM,Fri11:00 AM - 03:00 AM,Sat11:00 AM - 03:00 AM",,35,30,40,nil,4.0,16,True,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,Standing Sushi Bar,"5 Straits View #2-47 the Heart #B Marina One, Singapore 018935 Singapore",nil,nil,nil,"Mon12:00 PM - 2:30 PM6:00 PM - 9:00 PM,Tue12:00 PM - 2:30 PM6:00 PM - 9:00 PM,Wed12:00 PM - 2:30 PM6:00 PM - 9:00 PM,Thu12:00 PM - 2:30 PM6:00 PM - 9:00 PM,Fri12:00 PM - 2:30 PM6:00 PM - 9:00 PM",,nil,nil,nil,nil,4.5,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5406,Tan's Tu Tu Coconut Cake,"22B Havelock Road Bukit Ho Swee Court #01-25, Singapore 160022 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.5,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5407,Da Paolo Gastronomia,"118 Holland Avenue Raffles Holland V Raffles Holland V #01-06, Singapore 278997 Singapore",nil,nil,nil,"Sun08:00 AM - 10:00 PM,Mon08:00 AM - 10:00 PM,Tue08:00 AM - 10:00 PM,Wed08:00 AM - 10:00 PM,Thu08:00 AM - 10:00 PM,Fri08:00 AM - 10:00 PM,Sat08:00 AM - 10:00 PM",,35,35,nil,nil,3.5,23,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,Weng Kiang Kee Porridge,"335 Smith Street #02-082 Chinatown Complex, Singapore 050335 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.5,3,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5409,Liao Fan Hawker Chan,"450 Lorong 6 Toa Payoh #01-10 Era Apac Centre, Singapore 319394 Singapore",nil,nil,nil,None,,35,30,35,nil,3.5,14,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5410,Miryoku Bistro,"5 Stadium Walk Leisure Park Kallang, Singapore 397693 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,3.5,9,True,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,Thai Express,"10 Tampines Central 1 Tampines One, Singapore 529536 Singapore",nil,nil,nil,None,,30,35,30,nil,3.5,21,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5412,Sergeant Hainanese Chicken Rice,"2 Orchard Turn Ion Orchard #B4-03 ION Orchard, Food Opera, Singapore 238801 Singapore",nil,nil,nil,None,,40,40,40,nil,3.5,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5413,Lady M,"Changi Airport Jewel #02-253, Singapore Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.0,8,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5414,Coffee Break at Amoy Street,"7 Maxwell Road #02-78 Mnd Building Annexe B Amoy Food Centre, Singapore 069111 Singapore",nil,nil,nil,"Sun10:00 AM - 2:00 PM,Mon07:30 AM - 2:30 PM,Tue07:30 AM - 2:30 PM,Wed07:30 AM - 2:30 PM,Thu07:30 AM - 2:30 PM,Fri07:30 AM - 2:30 PM,Sat10:00 AM - 2:00 PM",,nil,nil,nil,nil,4.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Asian House,"190 Middle Road Fortune Centre, Singapore 188979 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,4.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,LeNu Chef Wai's Noodle Bar,"107 North Bridge Road #B1-22 Funan Mall, Singapore 179105 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5417,Feng Food,"1 Northpoint Drive Northpoint City Northpoint City, South Wing, #B1-156, Singapore 768019 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,5.0,2,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5418,Tiong Bahru Hainanese Curry Rice,"30 Seng Poh Rd #02-79 Tiong Bahru Market, Singapore 168898 Singapore",nil,nil,nil,None,,35,35,35,nil,3.5,13,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,Bangalore Iyengar Bakery &amp; Restaurant,"79 Rangoon Road, Singapore 218366 Singapore",nil,nil,nil,"Sun11:00 AM - 10:30 AM,Mon11:00 AM - 10:30 AM,Tue11:00 AM - 10:30 AM,Wed11:00 AM - 10:30 AM,Thu11:00 AM - 10:30 AM,Fri11:00 AM - 10:30 AM,Sat11:00 AM - 10:30 AM",,nil,nil,nil,nil,4.5,3,True,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5420,Hudsons Coffee,"65 Airport Boulevard Changi Airport Terminal 3 Level 2, Departure Lounge, Singapore 819663 Singapore",nil,nil,nil,"Sun12:00 AM - 11:59 PM,Mon12:00 AM - 11:59 PM,Tue12:00 AM - 11:59 PM,Wed12:00 AM - 11:59 PM,Thu12:00 AM - 11:59 PM,Fri12:00 AM - 11:59 PM,Sat12:00 AM - 11:59 PM",,nil,nil,nil,nil,4.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,Hao Lai Wu Steamboat &amp; BBQ,"8 Sago Street, Singapore 059012 Singapore",nil,nil,nil,None,,30,35,30,25,3.0,39,True,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,Botak Jones,"121 Somerset Road Orchard Youth Park, Singapore 238166 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.0,7,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,Sakemaru Artisan Sake Hideout,"55 South Bridge Road #01-01, Singapore 058686 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.0,4,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,Fatboy's The Burger Bar,"122 Pasir Panjang Road, Singapore 118544 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.5,4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,308 Seafood,"308 Clementi Avenue 4 Clementi Meadows 01-361, Singapore 120308 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.5,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5426,Al-Ameen Food Court,"5 Chu Lin Road Bamboo Grove Park Bamboo Grove Park, Singapore 669893 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,3.5,11,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5427,Hwa seafood,"8 Jalan Gelenggang Sembawang Hills Estate, Singapore 578190 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.0,5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5428,Wong Chiew Restaurant,"19 Sembawang Road, Singapore 779075 Singapore",nil,nil,nil,None,,35,30,35,nil,3.5,18,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,Oomph! Juice Bar,"304 Orchard Road Lucky Plaza Kiosk No. 4, Lucky Plaza, Singapore 238863 Singapore",nil,nil,nil,"Sun08:30 AM - 11:30 PM,Mon08:30 AM - 11:30 PM,Tue08:30 AM - 11:30 PM,Wed08:30 AM - 11:30 PM,Thu08:30 AM - 11:30 PM,Fri08:30 AM - 11:30 PM,Sat08:30 AM - 11:30 PM",nil,nil,nil,nil,nil,4.5,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,Smoothie King,"176 Orchard Road The Centrepoint The Centrepoint Mall, Singapore 238843 Singapore",nil,nil,nil,None,nil,40,35,35,nil,4.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,Sweet Monster,"124 Lorong 23 Geylang Arcsphere, Singapore 188966 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,Toast Box,"205 Hougang Street 21, Level 1 Kovan Heartland Mall, Singapore 530206 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,Curbside Cafe &amp; Wine Bar,"21 Biopolis Road Nucleos, Singapore 138567 Singapore",nil,nil,nil,"Sun08:00 AM - 6:00 PM,Mon08:00 AM - 10:00 PM,Tue08:00 AM - 10:00 PM,Thu08:00 AM - 10:00 PM,Fri08:00 AM - 10:00 PM,Sat08:00 AM - 10:00 PM",,nil,nil,nil,nil,4.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5434,McDonald's,"1 Jurong West Central 2 Jurong Point 01-31 Jurong Point, Singapore 648886 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,3.5,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5435,TungLok XiHe Peking Duck,"200 Turf Club Road The Grandstand The Grandstand, #01-23/26, Singapore 287994 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,Masa By Black Society,"1 Kim Seng Promenade #01-121 Great World City Great World City, Singapore 237994 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,3.5,13,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,Wild Olives,"110 Pasir Ris Central Hawker Centre #02-19, Singapore 519641 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,4.5,3,True,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5438,The Affogato Lounge,"55 Keong Saik Road #01-02 Kesa House, Singapore 089158 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,5.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,Bécasse Restaurant,"Block 10, #01-21, Dempsey Hill, Singapore 247700 Singapore",nil,nil,nil,"Sun08:00 AM - 11:00 PM,Mon08:00 AM - 11:00 PM,Tue08:00 AM - 11:00 PM,Wed08:00 AM - 11:00 PM,Thu08:00 AM - 11:00 PM,Fri08:00 AM - 11:00 PM,Sat08:00 AM - 11:00 PM",,30,30,30,35,3.5,25,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5440,Jiu Jiang Shao La,"20 Ghim Moh Road Ghim Moh Gardens, Singapore 270020 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,4.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,Niggi's The Cheese Prata Shop,"18 Clementi Road, Singapore 129747 Singapore",nil,nil,nil,None,,40,30,45,nil,3.5,28,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5442,Casa Rustico,"6 Mohamed Sultan road, Singapore 238956 Singapore",nil,nil,nil,"Mon11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Tue11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Wed11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Thu11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Fri11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Sat11:30 AM - 2:30 PM6:00 PM - 10:00 PM",,30,30,25,nil,3.5,14,True,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5443,Hong Kong Wonton Noodle,"68 Orchard Road Plaza Singapura B2-25, Plaza Singapura, Singapore 238839 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,3.5,11,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5444,Woo Ricebox,"10 Collyer Quay Ocean Financial Centre Ocean Financial Centre, #B1-03/05, Singapore 049315 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,4.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,Rolling Rice,"6 Eu Tong Sen Street The Central B1-49, Clarke Quay Central, Singapore 059817 Singapore",nil,nil,nil,None,,40,35,40,nil,3.5,17,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
