,Unnamed: 0,name,location,formatted_address,icon,place_id,price_level,lat,lon,working_hours,price_range,foodRating,serviceRating,valueRating,atmosphereRating,overallRating,overallRatingCnt,has,American,Chinese,European,Pubs,Italian,Diner,Healthy,Japanese,Malaysian,Middle Eastern,Vietnamese,Barbecue,French,Indian,Indonesian,Korean,Lebanese,Philippine,Singaporean,Sri Lankan,Thai,Bakeries,Cafe,Contemporary,Dessert,Fast food,Fusion,Halal,Kosher,Pizza,Quick Bites,Seafood,Soups,Street Food,Sushi
4487,4487,Liao Fan Hong Kong Soya Sauce Chicken Rice Noodle,"335 Smith Street Chinatown Complex #02-126 Chinatown Complex Market &amp; Food Centre, Singapore 050335 Singapore","78 Smith St, Singapore 058972",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ2eV4E3MZ2jERSJO0koIx8GY,1,1.2831077,103.8429629,None,,35,30,40,nil,3.5,88,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4488,4488,Fried Kway Teow &amp; Fried Oyster,"30 Seng Poh Rd #02-08 Tiong Bahru Market, Singapore 168898 Singapore","30 Seng Poh Rd, #02-08, Singapore 168898",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJxWYICTwZ2jERkwJB8I_TTAw,nil,1.28491,103.8323,None,,nil,nil,nil,nil,4.5,6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4491,4491,Fluff Stack,"3 Temasek Boulevard, #B1-K4 Suntec City Mall, West Atrium, Singapore 038983 Singapore","3 Temasek Boulevard, #B1-K4 West Atrium, Suntec City Mall, Singapore 038983",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJixKojz8Z2jERcT5FoahNwZs,nil,1.2944627,103.8580144,"Sun11:00 AM - 10:00 PM,Mon11:00 AM - 10:00 PM,Tue11:00 AM - 10:00 PM,Wed11:00 AM - 10:00 PM,Thu11:00 AM - 10:00 PM,Fri11:00 AM - 10:00 PM,Sat11:00 AM - 10:00 PM",,nil,nil,nil,nil,4,6,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,4492,Peperoni Pizzeria,"10 Biopolis Road Chromos #01-01, Chromos Block, Singapore 138670 Singapore","10 Biopolis Rd, #01-01 Chromos, Block 138670",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJqYZo7UMa2jER9T2OetU9sJw,2,1.3038888,103.7915465,"Sun11:00 AM - 10:00 PM,Mon11:00 AM - 2:30 PM5:00 PM - 9:30 PM,Tue11:00 AM - 2:30 PM5:00 PM - 9:30 PM,Wed11:00 AM - 2:30 PM5:00 PM - 9:30 PM,Thu11:00 AM - 2:30 PM5:00 PM - 9:30 PM,Fri11:00 AM - 2:30 PM5:00 PM - 9:30 PM,Sat11:00 AM - 10:00 PM",,40,35,35,35,3.5,40,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4493,4493,Sugarhaus,"10 Jalan Serene Serene Centre #01-03A Serene Centre, Singapore 258748 Singapore","10 Jln Serene, Singapore 258748",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,ChIJHVLCmgYa2jERzRfP7gF6JiA,nil,1.3225386,103.8136409,None,,35,40,nil,nil,4,10,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4494,4494,Necessary Provisions,"91 Tanglin Road Tanglin Place #01-01, Tanglin Place, Singapore 247918 Singapore","91 Tanglin Road 01-01, Tanglin Place, Singapore 247918",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJGzSbymQQ2jERt0XKIIYqGP0,2,1.3053734,103.8252129,"Sun08:00 AM - 5:00 PM,Mon08:00 AM - 5:00 PM,Tue08:00 AM - 5:00 PM,Wed08:00 AM - 5:00 PM,Thu08:00 AM - 5:00 PM,Fri08:00 AM - 5:00 PM,Sat08:00 AM - 5:00 PM",,40,40,35,40,3.5,33,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4497,4497,Aroy Jing Jing,"81 Lorong Chencharu #01-05 Orto, Singapore 769198 Singapore","81 Lor Chencharu, #01-05, Singapore 769198",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJjzRBBA8U2jERPXRFoUT8G_o,nil,1.4131494,103.82938,None,,35,40,40,40,3.5,26,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,4498,Putien,"4 Tampines Central 5 Tampines Mall Tampines Mall, #B1-01/27, Singapore 529510 Singapore","4 Tampines Central 5, #B1-01/27 Tampines Mall, Singapore 529510",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJWZqClhE92jERXWcaJbTE3_Q,2,1.3526594,103.9451344,None,,nil,nil,nil,nil,3.5,18,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,4499,Lobsters &amp; Ice Cream,"Block 7 Tanjong Pagar Plaza #02-101, Singapore 081007 Singapore","Blk, 7 Tanjong Pagar Plaza, #02-101, Singapore 081007",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ7XaVd7UZ2jERT_psrsCyQF0,nil,1.2768798,103.8432444,"Sun11:00 AM - 11:00 PM,Mon11:00 AM - 11:00 PM,Tue11:00 AM - 11:00 PM,Wed11:00 AM - 11:00 PM,Thu11:00 AM - 11:00 PM,Fri11:00 AM - 12:00 AM,Sat11:00 AM - 12:00 AM",,nil,nil,nil,nil,4,8,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4500,4500,Southbank Authentic Thai,"35 Boat Quay, Singapore 049824 Singapore","83 Circular Rd, Singapore 049435",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJlW4H7owZ2jERqN9KJsBTg9c,nil,1.2873376,103.8488183,"Mon11:00 AM - 11:00 PM,Tue11:00 AM - 11:00 PM,Wed11:00 AM - 11:00 PM,Thu11:00 AM - 11:00 PM,Fri11:00 AM - 11:00 PM,Sat11:00 AM - 11:00 PM",,45,45,45,50,4,13,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,4501,Thai Kha,"2 Havelock Road #01-01, Singapore 059763 Singapore","2 Havelock Rd, #01-01, Singapore 059763",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJqTw__DAZ2jER04H8jjj5YoY,nil,1.2871073,103.8452663,"Sun10:00 AM - 10:00 PM,Mon10:00 AM - 10:00 PM,Tue10:00 AM - 10:00 PM,Wed10:00 AM - 10:00 PM,Thu10:00 AM - 10:00 PM,Fri10:00 AM - 10:00 PM,Sat10:00 AM - 10:00 PM",,nil,nil,nil,nil,4,9,True,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,4502,2nd Mini Steamboat Delight,"273 Thomson Road Novena Gardens #01-04 Novena Gardens, Singapore 307644 Singapore","273 Thomson Rd, Singapore 307644",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJAdWxH-cZ2jER7haJQFcTcF4,nil,1.3204789,103.8420819,"Sun5:30 PM - 10:00 PM,Mon5:30 PM - 10:00 PM,Tue5:30 PM - 10:00 PM,Wed5:30 PM - 10:00 PM,Thu5:30 PM - 10:00 PM,Fri5:30 PM - 10:00 PM,Sat5:30 PM - 10:00 PM",,nil,nil,nil,nil,4,7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4503,4503,Rice and Fries,"484 Changi Road Singapore, Singapore 419896, Singapore 419896 Singapore","484 Changi Rd, Singapore 419896",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ChIJHajrdwcY2jERka0LGEQEib0,nil,1.3191857,103.9135973,"Sun12:00 PM - 11:00 PM,Mon12:00 PM - 3:00 PM5:00 PM - 11:00 PM,Tue6:00 PM - 11:00 PM,Wed12:00 PM - 3:00 PM5:00 PM - 11:00 PM,Thu12:00 PM - 3:00 PM5:00 PM - 11:00 PM,Fri12:00 PM - 3:00 PM5:00 PM - 11:00 PM,Sat12:00 PM - 11:00 PM",,40,40,40,nil,3.5,24,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,4505,Mother Earth,"511 Upper Jurong Road Arena Country Club #01-04, Singapore 638366 Singapore","511 Upper Jurong Rd, #01-04 Inside main lobby of d'Arena, Singapore 638366",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJqYXtH3AP2jERkVSR2wkqdew,nil,1.3293655,103.6832558,"Sun10:30 AM - 3:00 PM5:00 PM - 9:30 PM,Mon10:30 AM - 3:00 PM5:00 PM - 9:30 PM,Tue10:30 AM - 3:00 PM5:00 PM - 9:30 PM,Wed10:30 AM - 3:00 PM5:00 PM - 9:30 PM,Thu10:30 AM - 3:00 PM5:00 PM - 9:30 PM,Fri10:30 AM - 3:00 PM5:00 PM - 9:30 PM,Sat10:30 AM - 3:00 PM5:00 PM - 9:30 PM",,nil,nil,nil,nil,5,4,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,4506,Tribeca Bistro &amp; Bar,"200 Turf Club Road The Grandstand, Singapore 287994 Singapore","200 Turf Club Road, #01-21 The Grandstand, Singapore 287994",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJD8KNWm0R2jER1WdNy9rU6j0,nil,1.3377382,103.7936436,"Sun10:00 AM - 10:30 PM,Tue11:00 AM - 10:30 PM,Wed11:00 AM - 10:30 PM,Thu11:00 AM - 10:30 PM,Fri11:00 AM - 10:30 PM,Sat10:00 AM - 10:30 PM",,nil,nil,nil,nil,4.5,3,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,4509,Eat First,"891 East Coast Road Siglap Shopping Centre, Singapore 459094 Singapore","891 E Coast Rd, Singapore 459094",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJybUTkKQi2jERoqPIKB3gjaI,2,1.3127347,103.9240304,"Sun11:45 AM - 2:30 PM5:45 PM - 9:30 PM,Tue11:45 AM - 2:30 PM5:45 PM - 9:30 PM,Wed11:45 AM - 2:30 PM5:45 PM - 9:30 PM,Thu11:45 AM - 2:30 PM5:45 PM - 9:30 PM,Fri11:45 AM - 2:30 PM5:45 PM - 9:30 PM,Sat11:45 AM - 2:30 PM5:45 PM - 9:30 PM",,40,35,35,nil,3.5,26,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,4511,Penny University,"402 East Coast Road, Singapore 428997 Singapore","402 E Coast Rd, Singapore 428997",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJdZKJ5goY2jERaxnG_zOax_4,2,1.3088032,103.9120209,"Sun08:30 AM - 9:00 PM,Tue08:30 AM - 6:00 PM,Wed08:30 AM - 6:00 PM,Thu08:30 AM - 6:00 PM,Fri08:30 AM - 12:00 AM,Sat08:30 AM - 12:00 AM",,35,35,35,35,3.5,108,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4512,4512,Ah Hua Teochew Fishball Noodle,"415 Pandan Gardens #01-117, Singapore 600415 Singapore","415 Pandan Gardens, #01-117, Singapore 600415",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJc5voSDUb2jERgH8IuKAn6sI,1,1.3207737,103.748281,None,,nil,nil,nil,nil,4,7,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,4513,Ryo Sushi,"1 Tras Link Orchid Hotel #01-06 Orchid Hotel, Singapore 078867 Singapore","1 Tras Link, #01-06 Orchid Hotel, Singapore 078867",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJYWuy22wZ2jERzHWDrurjEMg,nil,1.277155,103.84373,None,,40,30,40,nil,3.5,48,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4514,4514,Holey Moley Golf Club,"3B River Valley Road Traders' Market Clarke Quay, Singapore 179024 Singapore","3B River Valley Rd, Singapore 179024",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJgTvyLhoZ2jERLj_YPU6dGOg,2,1.2913535,103.8454905,"Sun10:00 AM - 10:00 PM,Mon12:00 PM - 10:00 PM,Tue12:00 PM - 01:00 AM,Wed12:00 PM - 02:00 AM,Thu12:00 PM - 02:00 AM,Fri12:00 PM - 02:00 AM,Sat10:00 AM - 02:00 AM",,nil,nil,nil,nil,4,7,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4516,4516,Nanta BBQ,"175 Thomson Road Goldhill Shopping Centre #01-175 / #01-177 Goldhill Centre, Singapore 307624 Singapore","175 Thomson Rd, #01-175/177, Singapore 307624",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJV34W7ecZ2jER_khbLcR0NSQ,2,1.3182995,103.8437301,None,,nil,nil,nil,nil,3.5,12,True,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,4521,Haikee Brothers,"133 New Bridge Road Chinatown Point #02-39, Singapore 059413 Singapore","133 New Bridge Rd, #02-39, Singapore 059413",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJHTmm2jsZ2jER2V0cmFznqXc,nil,1.2855741,103.8449913,"Sun11:00 AM - 10:00 PM,Mon11:00 AM - 10:00 PM,Tue11:00 AM - 10:00 PM,Wed11:00 AM - 10:00 PM,Thu11:00 AM - 10:00 PM,Fri11:00 AM - 10:00 PM,Sat11:00 AM - 10:00 PM",,nil,nil,nil,nil,3.5,17,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4523,4523,Springleaf Taiwan Porridge,"18 Jalan Leban Sembawang Hills Estate, Singapore 577555 Singapore","18 Jln Leban, Singapore 577555",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJxwglu9EW2jERUpvzyM04rvU,2,1.3717724,103.8292837,"Sun11:00 AM - 2:45 PM5:30 PM - 10:30 PM,Mon11:00 AM - 2:45 PM6:00 PM - 10:30 PM,Tue11:00 AM - 2:45 PM6:00 PM - 10:30 PM,Wed11:00 AM - 2:30 PM6:00 PM - 10:30 PM,Thu11:00 AM - 2:30 PM6:00 PM - 10:30 PM,Fri11:00 AM - 2:45 PM6:00 PM - 10:30 PM,Sat11:00 AM - 2:45 PM5:30 PM - 10:30 PM",,nil,nil,nil,nil,4,10,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,4525,Takada Grill &amp; Bar,"5 Wallich Street Tanjong Pagar Centre #01-12 Tanjong Pagar Centr, Singapore 078883 Singapore","5 Wallich Road, #01 - 12 ORA, Tanjong Pagar Centre, 5 Wallich St, #01 - 12, Singapore 078883",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,ChIJSwUi-U4Z2jERiJfxxazpP8w,nil,1.2764485,103.8458243,None,,35,40,40,40,3.5,13,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,4527,Coffee &amp; Toast,"Changi Airport Terminal 1, Singapore 10002 Singapore","60 Airport Blvd., Singapore 819643",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJD37lnZM82jERl07gha6SKlc,1,1.3567108,103.9895068,None,,35,35,35,nil,3.5,20,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4528,4528,Madrinaa Italiano,"Blk 44 Jalan Merah Saga Chip Bee Gardens Holland Village, Singapore, Singapore 278116 Singapore","Blk 44 Jln Merah Saga, #01-60 Chip Bee Gardens, Singapore 278116",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJQ2e-zA8a2jERXOicj9vqwjk,2,1.3113911,103.7965864,None,,35,40,30,nil,3.5,49,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4529,4529,Mustafa Cafe,"100 Syed Alwi Rd Mustafa Centre, Singapore 207676 Singapore","Syed Alwi Rd, Singapore 207663",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJ56eNG8gZ2jEReXJM1DRnGTI,nil,1.3100082,103.8553523,None,,30,25,35,nil,3.5,19,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4533,4533,Foodfare,"53 Ang Mo Kio Avenue 3 Amk Hub #03-12, AMK Hub, Singapore 569933 Singapore","53 Ang Mo Kio Ave 3, #03-12 AMK Hub, Singapore 569933",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ678bxeYW2jERN0gcgclWJt0,nil,1.3691763,103.8477676,None,,40,35,40,nil,4,11,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,4534,Arnold's Fried Chicken,"21 Hougang Street 51 Hougang Green Shopping Mall #01-49 Hougang Green Shopping Mall, Singapore 538719 Singapore","21 Hougang Street 51, Hougang Green Shopping Mall, Unit, #01-49, Singapore 538719",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJWTQWAkEW2jERRRE_QV7iazI,2,1.3795596,103.8880715,None,,nil,nil,nil,nil,4,12,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4535,4535,Indline,"28 Keong Saik Road, Singapore 089135 Singapore","18 Rowell Rd, Singapore 207976",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJLYf5fHIZ2jERmBi_d0fwTdE,2,1.3090592,103.8542689,None,,35,35,40,nil,3.5,37,True,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,4536,Momoya Japanese Restaurant,"16 Jalan Pari Burong Picardy Garden, Singapore 488682 Singapore","16 Jln Pari Burong, Singapore 488682",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJuwXcOjA92jER4pJMOS_GDtY,2,1.3335442,103.9483915,"Sun11:45 AM - 2:30 PM6:00 PM - 10:00 PM,Mon11:45 AM - 2:30 PM6:00 PM - 10:00 PM,Tue11:45 AM - 2:30 PM6:00 PM - 10:00 PM,Wed11:45 AM - 2:30 PM6:00 PM - 10:00 PM,Thu11:45 AM - 2:30 PM6:00 PM - 10:00 PM,Fri11:45 AM - 2:30 PM6:00 PM - 10:00 PM,Sat11:45 AM - 2:30 PM6:00 PM - 10:00 PM",,45,40,40,nil,4,10,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4537,4537,SAFFRON BISTRO,"50 Circular Road, Singapore 049405 Singapore","201D Tampines St. 21, #01-1163 Block 201D, Singapore 524201",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJn9HTnnM92jERkU6IN0t3Lcc,2,1.3521849,103.9536556,"Mon11:30 AM - 2:30 PM6:00 PM - 11:00 PM,Tue11:30 AM - 2:30 PM6:00 PM - 11:00 PM,Wed11:30 AM - 2:30 PM6:00 PM - 11:00 PM,Thu11:30 AM - 2:30 PM6:00 PM - 11:00 PM,Fri11:30 AM - 2:30 PM6:00 PM - 11:00 PM,Sat11:30 AM - 2:30 PM6:00 PM - 11:00 PM",,45,35,35,nil,4,13,True,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,4538,Honolulu Cafe Singapore,"176 Orchard Road The Centrepoint #01-33F/G The Centrepoint, Singapore 238843 Singapore","#01-33 F, Orchard Rd, G 176, Singapore 238843",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ-131x5YZ2jERo9zl8Ly76fw,2,1.3023793,103.8396426,None,,35,30,30,40,3,65,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4540,4540,58 Minced Meat Noodle,"3 Yung Sheng Road #03-150 Taman Jurong Market and Food Centre, Singapore 038983 Singapore","3 Yung Sheng Rd, #03-150 Taman Jurong Food Centre, Singapore 618499",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJE_rGC_sP2jERXdPzxrqzbDI,1,1.3346432,103.7215685,"Sun06:00 AM - 2:00 PM,Mon06:00 AM - 2:00 PM,Thu06:00 AM - 2:00 PM,Fri06:00 AM - 2:00 PM,Sat06:00 AM - 2:00 PM",,nil,nil,nil,nil,4,8,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,4542,D Bespoke,"2 Bukit Pasoh Road, Singapore 089816 Singapore","2 Bukit Pasoh Rd, Singapore 089816",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,ChIJfWurl20Z2jERx6QkkzOlLhk,4,1.2787135,103.8410542,None,,nil,nil,nil,nil,5,4,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,4543,Itacho Sushi,"1 Vista Exchange Green The Star Vista B1-12 The Star Vista, Singapore 138617 Singapore","1 Vista Exchange Green, Singapore 138617",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJp0JVlEIa2jERRBM4fBi0abo,2,1.3069908,103.7883985,None,,40,35,35,35,3.5,44,True,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4545,4545,Sushi Tei Holland Village,"118 Holland Avenue Raffles Holland V Raffles Holland V, Singapore 278997 Singapore","118 Holland Ave, #03-04 Raffles Holland V Mall, Singapore 278997",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJezKgA2sa2jERFS6QSgAb8gM,2,1.3105313,103.7961337,"Sun11:30 AM - 10:00 PM,Mon11:30 AM - 10:00 PM,Tue11:30 AM - 10:00 PM,Wed11:30 AM - 10:00 PM,Thu11:30 AM - 10:00 PM,Fri11:30 AM - 10:00 PM,Sat11:30 AM - 10:00 PM",,45,35,35,nil,3.5,22,True,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4546,4546,Supreme Vege,"12 Queen Street #02-03 Hotel Royal @ Queens Hotel Royal @ Queens, Singapore 188553 Singapore","12 Queen St, #02-03 Hotel Royal @ Queens, Singapore 188553",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJs2Wgx6QZ2jERGZRjo0rnybI,nil,1.2975829,103.8522187,"Sun11:30 AM - 3:00 PM5:30 PM - 9:30 PM,Mon11:30 AM - 3:00 PM5:30 PM - 9:30 PM,Tue11:30 AM - 3:00 PM5:30 PM - 9:30 PM,Wed11:30 AM - 3:00 PM5:30 PM - 9:30 PM,Thu11:30 AM - 3:00 PM5:30 PM - 9:30 PM,Fri11:30 AM - 3:00 PM5:30 PM - 9:30 PM,Sat11:30 AM - 3:00 PM5:30 PM - 9:30 PM",,nil,nil,nil,nil,4.5,5,True,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,4549,Cast Iron,"7 Fraser Street Duo Galleria Duo Galleria #01-30/31, Singapore 189356 Singapore","7 Fraser St, Singapore 189356",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,ChIJoXpYbrAZ2jER5klV-uEO2xk,nil,1.2992641,103.8579913,None,,40,40,30,35,3.5,16,True,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4554,4554,espressolab Singapore,"13 Bali Lane #02-07/08,China Square, Singapore 189849 Singapore",nil,nil,nil,nil,nil,nil,"Mon08:30 AM - 5:00 PM,Tue08:30 AM - 5:00 PM,Wed08:30 AM - 5:00 PM,Thu08:30 AM - 5:00 PM,Fri08:30 AM - 5:00 PM,Sat10:00 AM - 7:00 PM",,40,45,35,40,4,12,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4556,4556,Saizeriya Seletar Mall,"33 Sengkang West Avenue #02-K1/K2/K3 The Seletar Mall, Singapore 797653 Singapore","33 Sengkang West Ave, #02-K1/K2/K3, Singapore 797653",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJZSsB22QW2jER6QX3Pir53FU,1,1.3912449,103.8761588,None,,45,40,45,nil,3.5,15,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
